time,lat,lon,length_scale,dtime,satze,sataz,solze,solaz,lst,lst_uncertainty,n,qual_flag,lst_time_correction,lst_unc_time_correction,year,month,Total Tourists footfall
01-11-2020,31.125,77.375,0,47125.26953,53.32,25.56,97.43,112.61,284.41998,0.416,23,0,0.089999996,0.41000003,2020,11,6535.864943
01-12-2020,31.125,77.125,0,47178.0625,53.27,35.55,97.47,108.71,284.13998,0.42600003,22,0,0.11,0.38300002,2020,12,7130.034483
01-12-2020,31.125,77.375,0,47179.42188,53.27,21.199999,97.259995,108.829994,282.72998,0.418,22,0,0.14,0.45700002,2020,12,7130.034483
01-01-2020,31.125,77.125,0,6679.244141,53.379997,11.05,107.649994,-92.64,277.02,0.418,22,0,-0.72999996,0.374,2020,1,5941.695402
01-01-2020,31.125,77.375,0,6575.463379,53.37,12.46,107.45,-92.64,275.06,0.40800002,23,0,-1,0.521,2020,1,5941.695402
01-02-2020,31.125,77.125,0,6582.253418,53.289997,14.009999,102.439995,-82.15,278.96,0.40800002,23,0,-0.96,0.37800002,2020,2,4753.356322
01-02-2020,31.125,77.375,0,6478.131348,53.289997,15.17,102.25,-82.15,277.08,0.41500002,22,0,-1.02,0.56,2020,2,4753.356322
01-03-2020,31.125,77.125,0,6662.334961,53.309998,11.5199995,97.299995,-71.5,283.32,0.41400003,22,0,-1.5699999,0.33100003,2020,3,4159.186782
01-03-2020,31.125,77.375,0,6564.851074,53.309998,12.71,97.06,-71.4,281.38,0.404,23,0,-1.4,0.44900003,2020,3,4159.186782
01-04-2020,31.125,77.125,0,6596.657227,53.399998,13.059999,91.63,-64.82,288.8,0.42800003,23,0,-2.06,0.446,2020,4,3565.017241
01-04-2020,31.125,77.375,0,6495.78125,53.399998,14.04,91.52,-64.93,286.53,0.43100002,22,0,-1.8,0.47800002,2020,4,3565.017241
01-05-2020,31.125,77.125,0,6614.163574,53.39,12.639999,88.4,-63.719997,293.52,0.46800002,21,0,-2.4099998,0.48600003,2020,5,2970.847701
01-05-2020,31.125,77.375,0,6615.728516,53.39,10.88,88.61,-63.59,291.75,0.462,21,0,-2.12,0.504,2020,5,2970.847701
01-06-2020,31.125,77.125,0,6622.109375,53.3,12.49,89.03,-67.54,298.19998,0.51600003,22,0,-1.4499999,0.63100004,2020,6,2376.678161
01-06-2020,31.125,77.375,0,6529.822266,53.3,13.36,88.89,-67.54,294.72,0.45200002,23,0,-1.42,0.55200005,2020,6,2376.678161
01-07-2020,31.125,77.125,0,6634.783691,53.3,11.719999,94.299995,-74.27,297.25998,0.56700003,22,0,-0.75,0.647,2020,7,2376.678161
01-07-2020,31.125,77.375,0,6533.825195,53.3,13.099999,94.29,-74.52,293.65,0.45800003,23,0,-0.95,0.57500005,2020,7,2376.678161
01-08-2020,31.125,77.125,0,6582.960449,53.39,13.509999,102.61,-82.71,295.94,0.439,24,0,-0.62,0.409,2020,8,2970.847701
01-08-2020,31.125,77.375,0,6582.97168,53.39,11.639999,102.82,-82.57,294.11,0.43800002,24,0,-0.7,0.42400002,2020,8,2970.847701
01-09-2020,31.125,77.125,0,6614.687012,53.399998,12.07,110.67,-91.229996,294.00998,0.453,22,0,-1.11,0.39100003,2020,9,3565.017241
01-09-2020,31.125,77.375,0,6616.25,53.399998,10.24,110.89,-91.119995,292.41,0.44900003,22,0,-1.0699999,0.45600003,2020,9,3565.017241
01-10-2020,31.125,77.125,0,6650.121582,53.309998,11.05,115.259995,-98.88,290.65,0.45700002,23,0,-1.4,0.35500002,2020,10,5347.525862
01-10-2020,31.125,77.375,0,6560.036133,53.309998,12.0199995,115.119995,-98.82,288.63998,0.42600003,24,0,-1.0699999,0.39200002,2020,10,5347.525862
01-11-2020,31.125,77.125,0,6758.304199,53.289997,8.07,115.63,-102.619995,283.47,0.45000002,20,0,-1.3399999,0.39100003,2020,11,6535.864943
01-11-2020,31.125,77.375,0,6749.733887,53.289997,6.58,115.82,-102.52,282.28998,0.441,20,0,-1.37,0.395,2020,11,6535.864943
01-12-2020,31.125,77.125,0,6585.758301,53.379997,12.139999,111.759995,-100.63,280,0.41700003,23,0,-0.85999995,0.38700002,2020,12,7130.034483
01-12-2020,31.125,77.375,0,6480.0625,53.379997,13.349999,111.68,-100.86,278.65,0.41700003,22,0,-0.81,0.38700002,2020,12,7130.034483
